"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.700849917E0,-5.670208740E-1,2.031126251E0,6.682254181E0,7.007104071E0
6.710871917E0,-6.444099426E-1,2.137554932E0,6.737639008E0,7.097900017E0
6.720892917E0,-6.807843018E-1,2.315534821E0,6.762187958E0,7.179996849E0
6.730914917E0,-7.054829407E-1,2.454146576E0,6.768325195E0,7.234000798E0
6.740936917E0,-7.173083496E-1,2.510130157E0,6.766379242E0,7.252528712E0
6.750957917E0,-7.087760925E-1,2.554138641E0,6.703809357E0,7.208817354E0
6.760979167E0,-7.153623962E-1,2.609822845E0,6.588399353E0,7.122494274E0
6.771000167E0,-7.708969116E-1,2.775079193E0,6.595584412E0,7.197018849E0
6.781022167E0,-8.906478882E-1,3.024011536E0,6.780599670E0,7.477595290E0
6.791043167E0,-9.312135315E-1,3.221001892E0,7.028035126E0,7.786866479E0
6.801065167E0,-8.863069153E-1,3.346740417E0,7.212301941E0,8.000219413E0
6.811087167E0,-8.749305725E-1,3.444487152E0,7.327861633E0,8.144172847E0
6.821108167E0,-8.647517395E-1,3.483705597E0,7.437284088E0,8.258159290E0
6.831130167E0,-7.997868347E-1,3.551065521E0,7.498506775E0,8.335306183E0
6.841151167E0,-7.854167175E-1,3.581003265E0,7.552245026E0,8.395050252E0
6.851173167E0,-7.765850830E-1,3.592978363E0,7.852071533E0,8.669925332E0
6.861194167E0,-7.562274170E-1,3.691922607E0,8.167914734E0,8.995387904E0
6.871216167E0,-7.403604126E-1,3.882925415E0,8.389304352E0,9.273924241E0
6.881238167E0,-7.667056274E-1,4.142785034E0,8.684939575E0,9.652910483E0
6.891259167E0,-8.011340332E-1,4.304897919E0,8.902886353E0,9.921458927E0
6.901281167E0,-9.204359436E-1,4.402794342E0,9.023086395E0,1.008205775E1
6.911302167E0,-1.034199371E0,4.417912903E0,9.190288696E0,1.024933798E1
6.921324167E0,-1.228195953E0,4.413422241E0,9.511820068E0,1.055753201E1
6.931346167E0,-1.433419189E0,4.490661621E0,9.987680511E0,1.104420637E1
6.941367167E0,-1.543290710E0,4.515210571E0,1.041474243E1,1.145581654E1
6.951389167E0,-1.524130554E0,4.372257843E0,1.061278061E1,1.157889135E1
6.961410167E0,-1.409468994E0,4.155658264E0,1.068807404E1,1.155383162E1
6.971432167E0,-1.303788757E0,3.957919464E0,1.065903442E1,1.144464969E1
6.981453167E0,-1.188378754E0,3.875141602E0,1.057565781E1,1.132578936E1
6.991475167E0,-1.038091278E0,3.851790161E0,1.054362442E1,1.127306244E1
7.001497167E0,-8.575666809E-1,3.862867126E0,1.046878006E1,1.119162718E1
7.011518167E0,-6.478527832E-1,3.999532928E0,1.033091675E1,1.109701842E1
7.021540167E0,-5.740562439E-1,4.153712311E0,1.026924500E1,1.109235139E1
7.031561167E0,-6.786886597E-1,4.293371887E0,1.028256729E1,1.116355009E1
7.041583167E0,-9.672885132E-1,4.342469788E0,1.053090088E1,1.143208486E1
7.051605167E0,-1.345102844E0,4.611460419E0,1.108504852E1,1.208110796E1
7.061626167E0,-1.967358856E0,4.751569061E0,1.200174225E1,1.305717146E1
7.071648167E0,-2.586920471E0,4.413871307E0,1.293624893E1,1.391118089E1
7.081669167E0,-2.905009003E0,3.813918915E0,1.380459320E1,1.461341330E1
7.091691167E0,-3.052751770E0,2.988235931E0,1.451501587E1,1.513058271E1
7.101712167E0,-2.877466278E0,2.264940033E0,1.465452576E1,1.510512796E1
7.111734167E0,-2.280058594E0,1.921853485E0,1.380309631E1,1.412153164E1
7.121756167E0,-1.572629700E0,1.686842194E0,1.222657471E1,1.244217545E1
7.131777167E0,-1.043330383E0,1.328936462E0,1.037971527E1,1.051632538E1
7.141799167E0,-6.750961304E-1,1.180295563E0,8.480764160E0,8.589075220E0
7.151820167E0,-4.025129700E-1,1.221310272E0,7.059619446E0,7.175781643E0
7.161842167E0,-4.110452271E-1,1.524878998E0,6.440207520E0,6.631024584E0
7.171864167E0,-6.869215393E-1,1.917811890E0,6.538553009E0,6.848542845E0
7.181885167E0,-1.097368011E0,2.283501434E0,6.989116058E0,7.434133348E0
7.191907167E0,-1.520238647E0,2.658920746E0,7.530240784E0,8.129299560E0
7.201928167E0,-1.929936676E0,2.938838654E0,8.000413055E0,8.738880779E0
7.211950167E0,-2.251168671E0,3.120411072E0,8.266260223E0,9.117882634E0
7.221971167E0,-2.399809570E0,3.351829834E0,8.383017426E0,9.341778758E0
7.231993167E0,-2.471809845E0,3.447031860E0,8.513545990E0,9.511694795E0
7.242015167E0,-2.434836731E0,3.288661194E0,8.705297241E0,9.619039578E0
7.252036167E0,-2.238445129E0,3.124153290E0,8.889114990E0,9.684386180E0
7.262058167E0,-2.016905823E0,2.938988342E0,8.940458221E0,9.624830117E0
7.272079167E0,-1.775906982E0,2.786006470E0,8.925339661E0,9.517214178E0
7.282101167E0,-1.552122345E0,2.775977325E0,8.683292999E0,9.247416461E0
7.292123167E0,-1.402882690E0,2.861150208E0,8.166417847E0,8.766107506E0
7.302144167E0,-1.245260468E0,2.961591339E0,7.427105255E0,8.092193112E0
7.312166167E0,-1.122066650E0,3.152294769E0,6.745123444E0,7.529454572E0
7.322187167E0,-9.627978516E-1,3.260819092E0,6.237079926E0,7.103596754E0
7.332209167E0,-8.102650452E-1,3.249143372E0,5.894143066E0,6.778966336E0
7.342231167E0,-7.414082336E-1,3.181783447E0,5.867049408E0,6.715333263E0
7.352252167E0,-7.800279236E-1,3.208128662E0,6.223308563E0,7.044863558E0
7.362274167E0,-8.869056702E-1,3.321293335E0,6.633455658E0,7.471300091E0
7.372295167E0,-9.894424438E-1,3.424428864E0,6.969057770E0,7.827737578E0
7.382317167E0,-1.114432526E0,3.581452332E0,7.301067352E0,8.208187689E0
7.392339167E0,-1.242715759E0,3.739373932E0,7.521409149E0,8.491104489E0
7.402360167E0,-1.340612183E0,3.865262146E0,7.670798492E0,8.693597759E0
7.412382167E0,-1.452878723E0,3.979774017E0,7.818840637E0,8.892903166E0
7.422403167E0,-1.654359741E0,4.079466705E0,8.073161774E0,9.195373607E0
7.432425167E0,-1.761985931E0,4.190386047E0,8.346942444E0,9.504492507E0
7.442446167E0,-1.788181458E0,4.184548187E0,8.690328369E0,9.809681117E0
7.452468167E0,-1.747615814E0,3.993246002E0,8.939410400E0,9.945513208E0
7.462490167E0,-1.571132813E0,3.958817596E0,9.025331726E0,9.979845081E0
7.472511167E0,-1.429527283E0,3.952830048E0,9.135053558E0,1.005572559E1
7.482533167E0,-1.339564362E0,3.905229034E0,9.285490723E0,1.016196755E1
7.492554167E0,-1.320254517E0,3.890559540E0,9.510622559E0,1.036009010E1
7.502576167E0,-1.319805450E0,3.889960785E0,9.678573303E0,1.051420290E1
7.512598167E0,-1.301094360E0,3.964056702E0,9.804012451E0,1.065482296E1
7.522619167E0,-1.246158600E0,4.086202698E0,9.816885681E0,1.070612947E1
7.532641167E0,-1.222358093E0,4.148473206E0,9.668244781E0,1.059145629E1
7.542662167E0,-1.285676422E0,4.140839081E0,9.574988708E0,1.051094291E1
7.552684167E0,-1.366957397E0,4.234095154E0,9.627080383E0,1.060550852E1
7.562706167E0,-1.517693939E0,4.337979126E0,9.715696106E0,1.074784670E1
7.572727167E0,-1.648072815E0,4.432432709E0,9.925110626E0,1.099410863E1
7.582749167E0,-1.694476318E0,4.485272827E0,1.016595978E1,1.123991372E1
7.592770167E0,-1.648072815E0,4.572241974E0,1.041384430E1,1.149215792E1
7.602792167E0,-1.560205536E0,4.612508240E0,1.049302963E1,1.156776316E1
7.612814167E0,-1.503922577E0,4.578528900E0,1.055155792E1,1.160000365E1
7.622835167E0,-1.480870514E0,4.557722168E0,1.069136719E1,1.171627676E1
7.632857167E0,-1.504671021E0,4.508624268E0,1.090871521E1,1.189923507E1
7.642878167E0,-1.602717133E0,4.406686249E0,1.134161499E1,1.227272653E1
7.652900167E0,-1.669777679E0,4.212090912E0,1.176403656E1,1.260644373E1
7.662922167E0,-1.673819275E0,3.996389465E0,1.193438232E1,1.269654603E1
7.672943167E0,-1.712438965E0,3.714824982E0,1.218136871E1,1.284982940E1
7.682965167E0,-1.798959045E0,3.333118744E0,1.238479568E1,1.295102692E1
7.692986167E0,-1.824855194E0,3.061134338E0,1.239796829E1,1.290000999E1
7.703008167E0,-1.858684845E0,2.913990326E0,1.226100311E1,1.273884792E1
7.713030167E0,-1.893262939E0,2.839145966E0,1.195548843E1,1.243297624E1
7.723051167E0,-1.704206085E0,2.888243866E0,1.152992340E1,1.200772271E1
7.733073167E0,-1.346899109E0,2.815944214E0,1.085722229E1,1.129703301E1
7.743094167E0,-9.831555176E-1,2.673590240E0,9.981842651E0,1.038035945E1
7.753116167E0,-7.095245361E-1,2.563269653E0,9.149872742E0,9.528585812E0
7.763142833E0,-6.225553894E-1,2.551893311E0,8.604257355E0,8.996275858E0
7.773163833E0,-6.583309937E-1,2.660866699E0,8.219557343E0,8.664567744E0
7.783185833E0,-7.934999084E-1,2.890938263E0,8.031697998E0,8.572942253E0
7.793206833E0,-9.577084351E-1,3.053949280E0,8.158933411E0,8.764245892E0
7.803228833E0,-1.101409607E0,3.097957764E0,8.474926300E0,9.090369696E0
7.813250833E0,-1.142274628E0,2.950963440E0,8.750652924E0,9.305208388E0
7.823271833E0,-1.047072601E0,2.741099854E0,8.815917206E0,9.291414619E0
7.833293833E0,-9.098080444E-1,2.582729187E0,8.704848175E0,9.125383416E0
7.843314833E0,-7.914042664E-1,2.480791168E0,8.481362915E0,8.872100227E0
7.853336833E0,-6.514453125E-1,2.403851166E0,8.081394653E0,8.456466222E0
7.863358833E0,-5.095404053E-1,2.381248169E0,7.635771332E0,8.014672676E0
7.873379833E0,-4.321513367E-1,2.293380890E0,7.188950500E0,7.558264350E0
7.883401833E0,-3.980223083E-1,2.247725830E0,6.891968079E0,7.260159582E0
7.893422833E0,-4.549040222E-1,2.282752991E0,6.727011108E0,7.118326864E0
7.903444833E0,-5.242098999E-1,2.370620270E0,6.749015350E0,7.172436454E0
7.913466833E0,-5.773493958E-1,2.528541870E0,6.813531189E0,7.290477596E0
7.923487833E0,-6.539900208E-1,2.625091095E0,6.813531189E0,7.330962656E0
7.933509833E0,-6.545887756E-1,2.700234833E0,6.870263214E0,7.410821226E0
7.943530833E0,-5.363346863E-1,2.781066742E0,6.789730682E0,7.356794809E0
7.953552833E0,-4.577481079E-1,2.861898651E0,6.628066864E0,7.234035359E0
7.963574833E0,-3.938310242E-1,2.899620209E0,6.583010559E0,7.204091077E0
7.973595833E0,-3.345542908E-1,3.020419006E0,6.573430481E0,7.241881374E0
7.983617833E0,-3.830534363E-1,3.154240723E0,6.558012543E0,7.287214350E0
7.993639833E0,-5.255570984E-1,3.334915009E0,6.675817566E0,7.480936342E0
8.003660833E0,-6.502478027E-1,3.605103149E0,6.895261230E0,7.807958655E0
8.013682833E0,-7.384144592E-1,3.765120392E0,7.203919373E0,8.161975362E0
8.023703833E0,-7.867639160E-1,3.831133118E0,7.639513550E0,8.582467344E0
8.033725833E0,-7.707472229E-1,3.870950317E0,8.017627258E0,8.936478864E0
8.043747833E0,-7.566764832E-1,3.875291290E0,8.377478943E0,9.261349541E0
8.053768833E0,-7.283853149E-1,3.907324677E0,8.639284515E0,9.509730187E0
8.063790833E0,-7.189549255E-1,3.996688843E0,8.746311951E0,9.643048824E0
8.073811833E0,-7.412585449E-1,4.089495850E0,8.814719696E0,9.745395008E0
8.083833833E0,-8.026309204E-1,4.119732971E0,8.996890869E0,9.927762158E0
8.093855833E0,-8.936416626E-1,4.138743439E0,9.239087219E0,1.016309625E1
8.103876833E0,-9.879455566E-1,4.186793518E0,9.579479370E0,1.050103335E1
8.113898833E0,-1.102158051E0,4.209845581E0,1.000040405E1,1.090621994E1
8.123919833E0,-1.240021362E0,4.252057800E0,1.045231430E1,1.135202725E1
8.133941833E0,-1.351539459E0,4.230951691E0,1.078731766E1,1.166592617E1
8.143963833E0,-1.376537476E0,4.174519043E0,1.100571350E1,1.185104191E1
8.153984833E0,-1.444047089E0,3.991150360E0,1.117231705E1,1.195136902E1
8.164006833E0,-1.440304871E0,3.787124634E0,1.124701172E1,1.195458338E1
8.174028833E0,-1.329086151E0,3.668720856E0,1.117441269E1,1.183610923E1
8.184049833E0,-1.255888367E0,3.589385834E0,1.091395432E1,1.155748005E1
8.194071833E0,-1.256337433E0,3.622766418E0,1.059317139E1,1.126579337E1
8.204092833E0,-1.323098602E0,3.709286499E0,1.019305344E1,1.092738462E1
8.214114833E0,-1.408271484E0,3.877985687E0,9.834249573E0,1.066463624E1
8.224136833E0,-1.608554993E0,4.058659973E0,9.724078674E0,1.065916864E1
8.234157833E0,-1.909429321E0,4.231999512E0,9.952503662E0,1.098217052E1
8.244179833E0,-2.192490692E0,4.414320374E0,1.044692551E1,1.155125501E1
8.254200833E0,-2.449955292E0,4.494703217E0,1.097233292E1,1.210771356E1
8.264222833E0,-2.720742188E0,4.386627960E0,1.150118317E1,1.260643316E1
8.274244833E0,-2.980302429E0,4.146078186E0,1.188693100E1,1.293720586E1
8.284265833E0,-3.073857880E0,3.633094940E0,1.219843323E1,1.309388232E1
8.294287833E0,-2.963088226E0,3.026556244E0,1.246667542E1,1.316654588E1
8.304309833E0,-2.692750397E0,2.651885376E0,1.239228012E1,1.295577120E1
8.314330833E0,-2.320025482E0,2.452050934E0,1.206880280E1,1.253200195E1
8.324352833E0,-1.898951111E0,2.320923615E0,1.142559036E1,1.181257029E1
8.334373833E0,-1.611548767E0,2.230960693E0,1.057685532E1,1.092905044E1
8.344395833E0,-1.448388062E0,2.146087189E0,9.706265717E0,1.004565142E1
8.354417833E0,-1.419797516E0,2.189796295E0,9.069340210E0,9.437370643E0
8.364438833E0,-1.516646118E0,2.269430695E0,8.754993896E0,9.170629709E0
8.374460833E0,-1.680405579E0,2.335443420E0,8.712631989E0,9.175402718E0
8.384481833E0,-1.861229553E0,2.364183655E0,8.956025848E0,9.447959505E0
8.394503833E0,-2.000440063E0,2.365830231E0,9.309889984E0,9.811878752E0
8.404525833E0,-2.142344971E0,2.346819763E0,9.435029755E0,9.955751677E0
8.414546833E0,-2.237097931E0,2.391427002E0,9.358987885E0,9.915350951E0
8.424568833E0,-2.210752716E0,2.503992920E0,9.076525269E0,9.671645106E0
8.434590833E0,-2.156266022E0,2.606978760E0,8.568631439E0,9.212343141E0
8.444611833E0,-2.061213684E0,2.761906586E0,8.016729126E0,8.726091663E0
8.454633833E0,-1.933828583E0,2.900518341E0,7.482939148E0,8.255124343E0
8.464654833E0,-1.798060913E0,2.969375153E0,7.119195557E0,7.920426581E0
8.474676833E0,-1.666035461E0,3.011138306E0,6.920408936E0,7.728821895E0
8.484698833E0,-1.497186584E0,3.029100952E0,6.757397919E0,7.555094101E0
8.494719833E0,-1.317260742E0,2.954106903E0,6.736591187E0,7.472856500E0
8.504741833E0,-1.170116730E0,2.852617950E0,6.866371307E0,7.526862378E0
8.514763833E0,-1.036145325E0,2.811902618E0,7.001689911E0,7.616039330E0
8.524784833E0,-9.163943481E-1,2.841990051E0,7.184010773E0,7.779890541E0
8.534806833E0,-8.370593262E-1,2.903811493E0,7.253316650E0,7.857696350E0
8.544827833E0,-7.791297913E-1,2.933150482E0,7.309599609E0,7.914585361E0
8.554849833E0,-7.246430969E-1,2.948269043E0,7.494315491E0,8.085923735E0
8.564871833E0,-7.792794800E-1,2.963537292E0,7.727231140E0,8.312636819E0
8.574892833E0,-9.346563721E-1,3.023412781E0,8.022716675E0,8.624302303E0
8.584914833E0,-1.118923187E0,3.202889557E0,8.314909058E0,8.980434469E0
8.594936833E0,-1.297352142E0,3.331172791E0,8.528065796E0,9.247039578E0
8.604957833E0,-1.482666779E0,3.427422638E0,8.628357239E0,9.401812344E0
8.614979833E0,-1.600022736E0,3.463946686E0,8.714278564E0,9.513025297E0
8.625000833E0,-1.641636200E0,3.468587036E0,8.790919189E0,9.591992788E0
8.635022833E0,-1.636696472E0,3.456162872E0,8.884324951E0,9.672386830E0
8.645044833E0,-1.628164215E0,3.426374817E0,9.047485657E0,9.810604457E0
8.655065833E0,-1.552122345E0,3.473526764E0,9.108558655E0,9.871185984E0
8.665087833E0,-1.466650085E0,3.581152954E0,8.927584991E0,9.730236006E0
8.675109833E0,-1.341061249E0,3.612138519E0,8.583151245E0,9.408319470E0
8.685130833E0,-1.197958832E0,3.635190582E0,8.323141937E0,9.161026560E0
8.695152833E0,-1.133892059E0,3.694317627E0,8.253087616E0,9.113020856E0
8.705173833E0,-1.125509491E0,3.680845642E0,8.459059296E0,9.293604275E0
8.715195833E0,-1.087488556E0,3.732188873E0,8.773854675E0,9.596478052E0
8.725217833E0,-1.129700775E0,3.810775452E0,9.012757874E0,9.850281106E0
8.735238833E0,-1.241069183E0,3.887266388E0,9.129215698E0,9.999683593E0
8.745260833E0,-1.348545685E0,3.957021332E0,9.193881226E0,1.009970521E1
8.755282833E0,-1.481020203E0,3.942351837E0,9.232351227E0,1.014750551E1
8.765299083E0,-1.638193359E0,3.887715454E0,9.424252167E0,1.032543161E1
8.775321083E0,-1.744322662E0,4.008663940E0,9.787397003E0,1.071938376E1
8.785342083E0,-1.797761536E0,4.178860016E0,1.012838791E1,1.110311034E1
8.795364083E0,-1.816173248E0,4.349954224E0,1.044797333E1,1.146214350E1
8.805386083E0,-1.748663635E0,4.464915161E0,1.070304291E1,1.172810383E1
8.815407083E0,-1.638343048E0,4.417164459E0,1.087518494E1,1.185179975E1
8.825429083E0,-1.519340515E0,4.267775116E0,1.109148514E1,1.198095750E1
8.835451083E0,-1.394200745E0,4.002975769E0,1.137649246E1,1.214051858E1
8.845472083E0,-1.344055023E0,3.802841949E0,1.167631897E1,1.235332002E1
8.855494083E0,-1.323397980E0,3.628753967E0,1.191986252E1,1.253005826E1
8.865516083E0,-1.300196228E0,3.388353882E0,1.214738937E1,1.267795413E1
8.875537083E0,-1.295106812E0,3.098855896E0,1.227237946E1,1.272365934E1
8.885559083E0,-1.350940704E0,2.898273010E0,1.226908630E1,1.267893946E1
8.895580083E0,-1.467099152E0,2.775827637E0,1.215188004E1,1.255092775E1
8.905602083E0,-1.604214020E0,2.706671448E0,1.200413727E1,1.240962870E1
8.915624083E0,-1.629062347E0,2.735112305E0,1.180984131E1,1.223139547E1
8.925645083E0,-1.563049622E0,2.762954407E0,1.148337021E1,1.191406029E1
8.935667083E0,-1.363813934E0,2.689457245E0,1.089644073E1,1.130599794E1
8.945689083E0,-1.064735870E0,2.574196930E0,9.983339539E0,1.036471035E1
8.955710083E0,-8.072712708E-1,2.485281830E0,8.928333435E0,9.302873245E0
8.965732083E0,-6.348298645E-1,2.511327667E0,8.107141113E0,8.510905512E0
8.975754083E0,-6.134243774E-1,2.639161835E0,7.648045807E0,8.113819651E0
8.985775083E0,-7.382647705E-1,2.832260284E0,7.565567322E0,8.111999882E0
8.995797083E0,-8.786727905E-1,3.072510681E0,7.650291138E0,8.290919264E0
9.005818083E0,-1.013991394E0,3.156336365E0,7.934250641E0,8.599009886E0
9.015840083E0,-1.181942139E0,3.124003601E0,8.383466492E0,9.024350178E0
9.025862083E0,-1.245110779E0,3.083288269E0,8.788374481E0,9.396408539E0
9.035883083E0,-1.179696808E0,3.033741302E0,8.973389740E0,9.545522211E0
9.045905083E0,-1.058598633E0,2.867287445E0,8.921597443E0,9.430634617E0
9.055927083E0,-9.226812744E-1,2.654280396E0,8.619974670E0,9.066449607E0
9.065948083E0,-8.223898315E-1,2.547252960E0,8.190966797E0,8.617236201E0
9.075970083E0,-7.426057434E-1,2.585722961E0,7.930209045E0,8.374105446E0
9.085992083E0,-7.625143433E-1,2.644550629E0,7.870632935E0,8.337981707E0
9.096013083E0,-8.557704163E-1,2.684517517E0,7.917784882E0,8.404183169E0
9.106035083E0,-8.881031799E-1,2.751578064E0,8.005652161E0,8.511778640E0
9.116057083E0,-9.382489014E-1,2.789299622E0,7.986641693E0,8.511577346E0
9.126078083E0,-9.216334534E-1,2.777474213E0,7.844287720E0,8.372372487E0
9.136100083E0,-8.068222046E-1,2.759062500E0,7.614964600E0,8.139476261E0
9.146122083E0,-7.125183105E-1,2.725681915E0,7.378007355E0,7.897595632E0
9.156143083E0,-6.617738342E-1,2.747985535E0,7.207212524E0,7.741658832E0
9.166165083E0,-5.956114197E-1,2.821183319E0,7.114704895E0,7.676773673E0
9.176186083E0,-5.987548828E-1,2.919977875E0,7.070546722E0,7.673161614E0
9.186208083E0,-6.512956238E-1,3.069217529E0,7.109465790E0,7.771022201E0
9.196230083E0,-6.599775696E-1,3.256777496E0,7.135960693E0,7.871728214E0
9.206251083E0,-7.105723572E-1,3.429368591E0,7.183412018E0,7.991676309E0
9.216273083E0,-7.424560547E-1,3.520379333E0,7.378007355E0,8.208489762E0
9.226295083E0,-7.059320068E-1,3.537892914E0,7.621101837E0,8.431857416E0
9.236316083E0,-6.541397095E-1,3.516337738E0,7.903564453E0,8.675186506E0
9.246338083E0,-6.348298645E-1,3.519032135E0,8.240962830E0,8.983321462E0
9.256360083E0,-5.912704468E-1,3.607797546E0,8.566535797E0,9.314039910E0
9.266381083E0,-5.207670593E-1,3.673810272E0,8.708141327E0,9.465717385E0
9.276403083E0,-4.239184570E-1,3.727997589E0,8.700207825E0,9.474771189E0
9.286425083E0,-4.013154602E-1,3.817361755E0,8.747958527E0,9.553014354E0
9.296446083E0,-4.761598206E-1,3.902085571E0,8.813222809E0,9.650175970E0
9.306468083E0,-6.134243774E-1,3.970493317E0,8.970845032E0,9.829403198E0
9.316490083E0,-7.466473389E-1,4.023034058E0,9.326206055E0,1.018432151E1
9.326511083E0,-9.434880066E-1,3.972139893E0,9.725276184E0,1.054746708E1
9.336533083E0,-1.084644470E0,3.943100281E0,1.001971390E1,1.082216060E1
9.346554083E0,-1.127006378E0,3.954476624E0,1.021730301E1,1.101368737E1
9.356576083E0,-1.184636536E0,3.837569733E0,1.035217255E1,1.110395342E1
9.366598083E0,-1.237027588E0,3.713627472E0,1.050605255E1,1.121153007E1
9.376619083E0,-1.158890076E0,3.682192841E0,1.063553329E1,1.131442172E1
9.386641083E0,-1.005908203E0,3.628005524E0,1.068777466E1,1.133149604E1
9.396663083E0,-8.746311951E-1,3.655248871E0,1.066472260E1,1.130761390E1
9.406684083E0,-8.496331787E-1,3.864513702E0,1.051518356E1,1.123500904E1
9.416706083E0,-1.005608826E0,4.289929047E0,1.034723282E1,1.124633128E1
9.426728083E0,-1.369951172E0,4.640949097E0,1.047836014E1,1.154171590E1
9.436749083E0,-1.753603363E0,4.893324280E0,1.104448288E1,1.220656993E1
9.446771083E0,-2.095193024E0,4.930896149E0,1.201656143E1,1.315679746E1
9.456793083E0,-2.323618011E0,4.553381195E0,1.321422089E1,1.416856078E1
9.466814083E0,-2.363734589E0,3.852837982E0,1.444795532E1,1.513852749E1
9.476836083E0,-2.230062561E0,2.987337799E0,1.543096115E1,1.587488356E1
9.486858083E0,-2.008672943E0,2.189496918E0,1.576027634E1,1.603792299E1
9.496879083E0,-1.630259857E0,1.745520172E0,1.503608231E1,1.522459717E1
9.506901083E0,-1.251248016E0,1.693877563E0,1.348785187E1,1.365126334E1
9.516923083E0,-9.873468018E-1,1.687141571E0,1.156779465E1,1.173180180E1
9.526944083E0,-8.309220886E-1,1.785487061E0,9.889035645E0,1.008322476E1
9.536966083E0,-7.262896729E-1,1.913470917E0,8.633895721E0,8.873163076E0
9.546988083E0,-6.243516541E-1,2.072290649E0,7.805368652E0,8.099875513E0
9.557009083E0,-6.376739502E-1,2.128124542E0,7.647896118E0,7.964035231E0
9.567031083E0,-6.953041077E-1,2.204765167E0,7.807015228E0,8.142108082E0
9.577053083E0,-8.577163696E-1,2.278112640E0,8.106841736E0,8.464417139E0
9.587074083E0,-1.060245209E0,2.324965210E0,8.362959137E0,8.744636565E0
9.597096083E0,-1.256786499E0,2.477797394E0,8.420140228E0,8.866665308E0
9.607118083E0,-1.480122070E0,2.669997711E0,8.283624115E0,8.828254505E0
9.617139083E0,-1.692230988E0,2.927162933E0,8.023914185E0,8.707188260E0
9.627161083E0,-1.796713715E0,3.182531891E0,7.736511841E0,8.556302056E0
9.637182083E0,-1.836530914E0,3.272794189E0,7.439828796E0,8.332771455E0
9.647204083E0,-1.758992157E0,3.283871155E0,7.139553223E0,8.053017036E0
9.657226083E0,-1.605411530E0,3.246748352E0,6.946903839E0,7.834423654E0
9.667247083E0,-1.527573395E0,3.160976715E0,6.779701538E0,7.634763075E0
9.677269083E0,-1.344504089E0,3.069816284E0,6.705006866E0,7.495904238E0
9.687291083E0,-1.116079102E0,2.972668304E0,6.652466125E0,7.371410649E0
9.697312083E0,-9.822573853E-1,2.888992310E0,6.542444916E0,7.219050603E0
9.707334083E0,-9.240284729E-1,2.883902893E0,6.623127136E0,7.282618868E0
9.717356083E0,-8.288264465E-1,2.957400055E0,6.653513947E0,7.328193243E0
9.727377083E0,-8.021818542E-1,3.007994843E0,6.579567719E0,7.278890030E0
9.737399083E0,-8.372090149E-1,3.026855621E0,6.712640991E0,7.410959652E0
9.747421083E0,-9.153465271E-1,3.113076324E0,6.987319794E0,7.704008136E0
9.757442083E0,-9.952803040E-1,3.347039795E0,7.208110657E0,8.009376849E0
9.767464083E0,-1.076860657E0,3.510350189E0,7.524552612E0,8.372638732E0
9.777486083E0,-1.153650970E0,3.564088440E0,7.886200562E0,8.730738587E0
9.787507083E0,-1.174008636E0,3.572171631E0,8.184829559E0,9.007227173E0
9.797529083E0,-1.235830078E0,3.518433380E0,8.427325287E0,9.215555378E0
9.807551083E0,-1.270557861E0,3.467988281E0,8.657696228E0,9.412596027E0
9.817572083E0,-1.254990234E0,3.428769836E0,8.820707245E0,9.546535465E0
9.827594083E0,-1.270408173E0,3.363355865E0,8.961264954E0,9.655587459E0
9.837616083E0,-1.179397430E0,3.290307770E0,9.168434143E0,9.812099070E0
9.847637083E0,-1.034349060E0,3.306773529E0,9.254056091E0,9.881405937E0
9.857659083E0,-9.551637268E-1,3.343746643E0,9.252708893E0,9.884614368E0
9.867681083E0,-9.147477722E-1,3.444038086E0,9.292825470E0,9.952626138E0
9.877702083E0,-8.526269531E-1,3.591780853E0,9.281598816E0,9.988790667E0
9.887724083E0,-8.583151245E-1,3.717519379E0,9.206604767E0,9.965853025E0
9.897746083E0,-8.954379272E-1,3.870800629E0,9.238189087E0,1.005629376E1
9.907767083E0,-9.201365662E-1,4.028722229E0,9.263336792E0,1.014330630E1
9.917789083E0,-9.672885132E-1,4.184548187E0,9.341474304E0,1.028149954E1
9.927811083E0,-1.042432251E0,4.204606476E0,9.553882599E0,1.049009310E1
9.937832083E0,-1.166673889E0,4.233646088E0,9.765841827E0,1.070778006E1
9.947854083E0,-1.218915253E0,4.337679749E0,1.002809647E1,1.099381366E1
9.957876083E0,-1.272054749E0,4.377946014E0,1.034992722E1,1.130953261E1
9.967897083E0,-1.250798950E0,4.415817261E0,1.057880127E1,1.153147763E1
9.977919083E0,-1.113235016E0,4.516557770E0,1.065454376E1,1.162574252E1
9.987941083E0,-8.882528687E-1,4.654421082E0,1.049781967E1,1.151767540E1
9.997962083E0,-6.339317322E-1,4.749174042E0,1.022134460E1,1.128859642E1
1.000798408E1,-4.328997803E-1,4.688550110E0,9.985734558E0,1.104014488E1
1.001800608E1,-3.631448364E-1,4.483177185E0,9.738149414E0,1.072670993E1
1.002802708E1,-4.258644104E-1,4.254901886E0,9.778265991E0,1.067239600E1
1.003804908E1,-5.909710693E-1,4.047583008E0,1.046503784E1,1.123606657E1
1.004807108E1,-7.000941467E-1,3.752247162E0,1.143262573E1,1.205298393E1
1.005809308E1,-7.517367554E-1,3.300935669E0,1.245380219E1,1.290575350E1
